Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Age_conv,Employed_years
5036765,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12834.0,-1224,1,0,0,1,Laborers,3,0,35.16164383561644,-3.3534246575342466
5091880,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18463.0,-7048,1,0,0,0,Accountants,2,0,50.583561643835615,-19.30958904109589
5061481,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-9615.0,-2266,1,0,0,1,Managers,3,0,26.34246575342466,-6.208219178082191
5125235,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766.0,-73,1,0,0,0,High skill tech staff,4,0,37.71506849315068,-0.2
5089474,M,N,N,0,180000.0,Working,Higher education,Married,House / apartment,-14344.0,-3443,1,0,0,0,Laborers,2,0,39.298630136986304,-9.432876712328767
5126021,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14788.0,-2661,1,1,1,0,Core staff,3,0,40.515068493150686,-7.2904109589041095
5114630,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19738.0,-286,1,1,0,0,Sales staff,2,0,54.07671232876712,-0.7835616438356164
5010225,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17532.0,-8044,1,0,0,0,Medicine staff,3,0,48.032876712328765,-22.03835616438356
5089596,M,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14011.0,-978,1,0,0,0,Managers,2,0,38.38630136986301,-2.6794520547945204
5066865,F,N,Y,2,54000.0,Working,Secondary / secondary special,Married,House / apartment,-9905.0,-795,1,0,0,0,Sales staff,4,0,27.136986301369863,-2.1780821917808217
5009941,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10710.0,-2351,1,0,0,0,Sales staff,4,0,29.34246575342466,-6.441095890410959
5052731,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13812.0,-1114,1,0,0,0,Laborers,2,0,37.84109589041096,-3.052054794520548
5137175,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20142.0,-3760,1,1,1,0,Sales staff,2,0,55.18356164383562,-10.301369863013699
5045614,M,Y,Y,1,360000.0,Working,Higher education,Married,House / apartment,-15556.0,-1327,1,0,0,0,Drivers,3,0,42.61917808219178,-3.6356164383561644
5025161,M,N,N,0,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12523.0,-5145,1,0,0,0,Laborers,2,0,34.30958904109589,-14.095890410958905
5113455,F,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18140.0,-4119,1,0,0,0,Laborers,3,0,49.6986301369863,-11.284931506849315
5126321,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17778.0,-1719,1,1,1,0,High skill tech staff,2,0,48.706849315068496,-4.7095890410958905
5088450,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Widow,House / apartment,-22887.0,-2052,1,0,1,0,Drivers,1,0,62.704109589041096,-5.6219178082191785
5068631,F,Y,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-21216.0,-3641,1,0,0,0,Managers,2,0,58.12602739726027,-9.975342465753425
5021693,M,Y,Y,2,337500.0,Working,Incomplete higher,Married,House / apartment,-12418.0,-1678,1,0,1,0,Laborers,4,0,34.02191780821918,-4.597260273972603
5111172,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,-10602.0,-481,1,0,0,0,Sales staff,2,0,29.046575342465754,-1.3178082191780822
5029184,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15973.0,-4603,1,0,0,0,Laborers,3,0,43.76164383561644,-12.610958904109589
5069051,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17762.0,-2484,1,0,0,0,Laborers,2,0,48.66301369863014,-6.8054794520547945
5046379,F,N,N,0,180000.0,Working,Incomplete higher,Married,House / apartment,-19558.0,-1904,1,0,0,0,Laborers,2,0,53.583561643835615,-5.2164383561643834
5118477,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17386.0,-888,1,0,0,0,Laborers,2,0,47.632876712328766,-2.4328767123287673
5106118,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13467.0,-393,1,0,0,0,Core staff,3,0,36.895890410958906,-1.0767123287671232
5024148,F,Y,N,0,180000.0,Working,Higher education,Married,With parents,-11380.0,-1007,1,1,1,0,Accountants,2,0,31.17808219178082,-2.758904109589041
5089240,F,N,N,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,-19363.0,-12332,1,0,1,1,Medicine staff,1,0,53.04931506849315,-33.78630136986301
5045255,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-20854.0,-3689,1,0,0,0,Core staff,3,0,57.134246575342466,-10.106849315068493
5136020,M,Y,N,1,351000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16143.0,-8479,1,0,0,0,Private service staff,3,0,44.227397260273975,-23.23013698630137
5033418,M,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10756.0,-2180,1,0,1,0,Managers,2,0,29.46849315068493,-5.972602739726027
5023231,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-17376.0,-1362,1,0,0,0,Laborers,1,0,47.605479452054794,-3.7315068493150685
5028909,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-9963.0,-1876,1,0,0,0,Sales staff,2,0,27.295890410958904,-5.13972602739726
5090793,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,-14020.0,-3503,1,0,1,0,Core staff,2,0,38.41095890410959,-9.597260273972603
5126517,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-20516.0,-2265,1,0,1,0,Laborers,2,0,56.20821917808219,-6.205479452054795
5146034,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17111.0,-4146,1,0,0,0,Cooking staff,1,0,46.87945205479452,-11.35890410958904
5142972,M,N,N,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10656.0,-926,1,1,1,0,Laborers,3,0,29.194520547945206,-2.536986301369863
5028569,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15653.0,-5500,1,0,0,1,Core staff,2,0,42.88493150684931,-15.068493150684931
5053089,F,N,N,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18643.0,-658,1,0,0,0,High skill tech staff,1,0,51.07671232876712,-1.8027397260273972
5117753,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-16011.0,-1649,1,0,0,0,Managers,2,0,43.865753424657534,-4.517808219178082
5126826,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,-11680.0,-3695,1,0,0,0,Sales staff,3,0,32.0,-10.123287671232877
5048305,F,N,N,0,166500.0,Working,Higher education,Separated,House / apartment,-21887.0,-1526,1,0,0,0,Core staff,1,0,59.964383561643835,-4.1808219178082195
5135531,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-13867.0,-1751,1,0,0,0,Drivers,1,0,37.99178082191781,-4.7972602739726025
5067019,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17152.0,-1253,1,0,0,1,Laborers,3,0,46.99178082191781,-3.4328767123287673
5115671,M,Y,Y,1,189000.0,Working,Higher education,Married,House / apartment,-13317.0,-3663,1,0,0,0,High skill tech staff,3,0,36.484931506849314,-10.035616438356165
5136985,M,Y,N,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12340.0,-3334,1,1,0,0,Managers,1,0,33.80821917808219,-9.134246575342466
5021730,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16971.0,-1375,1,0,0,1,Cleaning staff,3,0,46.49589041095891,-3.767123287671233
5096342,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-11688.0,-1162,1,1,0,0,Laborers,2,0,32.02191780821918,-3.1835616438356165
5021293,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-11901.0,-183,1,0,0,1,Core staff,3,0,32.605479452054794,-0.5013698630136987
5143079,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13926.0,-500,1,0,0,0,Sales staff,2,0,38.153424657534245,-1.36986301369863
5116478,M,Y,Y,2,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13383.0,-489,1,0,1,0,Drivers,4,0,36.66575342465753,-1.3397260273972602
5062294,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-17795.0,-2450,1,0,0,1,Managers,2,0,48.75342465753425,-6.712328767123288
5091222,F,N,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14838.0,-1539,1,0,0,0,Laborers,5,0,40.652054794520545,-4.2164383561643834
5089887,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-10662.0,-1556,1,0,0,0,Sales staff,2,0,29.21095890410959,-4.263013698630137
5090790,F,Y,Y,0,238500.0,Working,Higher education,Married,House / apartment,-15203.0,-7095,1,0,0,0,Medicine staff,2,0,41.652054794520545,-19.438356164383563
5146429,M,Y,N,0,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,-8897.0,-674,1,0,0,0,Sales staff,2,0,24.375342465753423,-1.8465753424657534
5069292,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15461.0,-2605,1,1,1,0,Managers,3,0,42.35890410958904,-7.136986301369863
5054407,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,-13021.0,-5082,1,1,0,0,Managers,2,0,35.673972602739724,-13.923287671232877
5028616,M,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-9403.0,-1999,1,1,1,0,High skill tech staff,3,0,25.76164383561644,-5.476712328767123
5036319,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17993.0,-555,1,0,0,0,Security staff,1,0,49.295890410958904,-1.5205479452054795
5116606,M,Y,Y,0,180000.0,Working,Incomplete higher,Married,House / apartment,-17115.0,-4599,1,0,1,0,Laborers,2,0,46.89041095890411,-12.6
5089218,F,Y,N,1,171000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14017.0,-6488,1,1,1,0,Medicine staff,3,0,38.4027397260274,-17.775342465753425
5068648,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,-11344.0,-1054,1,0,0,0,Drivers,1,0,31.07945205479452,-2.8876712328767122
5143560,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,-10954.0,-745,1,0,0,0,Drivers,4,0,30.01095890410959,-2.041095890410959
5126518,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-20516.0,-2265,1,0,1,0,Laborers,2,0,56.20821917808219,-6.205479452054795
5104945,F,N,Y,3,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16694.0,-412,1,1,1,0,Sales staff,5,0,45.73698630136986,-1.1287671232876713
5116991,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14495.0,-3505,1,0,1,0,Laborers,2,0,39.71232876712329,-9.602739726027398
5024670,F,N,Y,1,180000.0,Working,Higher education,Separated,House / apartment,-15113.0,-1585,1,0,0,0,HR staff,2,0,41.40547945205479,-4.342465753424658
5062095,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10171.0,-1812,1,1,1,0,High skill tech staff,1,0,27.865753424657534,-4.964383561643835
5079057,M,Y,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14869.0,-6904,1,0,1,0,Laborers,2,0,40.73698630136986,-18.915068493150685
5115921,M,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15344.0,-314,1,0,0,0,Drivers,2,0,42.038356164383565,-0.8602739726027397
5150221,M,Y,Y,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,-10136.0,-2441,1,0,0,0,Laborers,2,0,27.76986301369863,-6.6876712328767125
5126294,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-21149.0,-11884,1,1,0,0,Laborers,2,0,57.942465753424656,-32.558904109589044
5149980,F,N,Y,1,405000.0,State servant,Higher education,Married,House / apartment,-12732.0,-4520,1,0,0,0,Core staff,3,0,34.88219178082192,-12.383561643835616
5089580,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-11664.0,-460,1,1,1,0,Core staff,2,0,31.956164383561642,-1.2602739726027397
5041320,F,N,N,0,157500.0,Working,Higher education,Single / not married,Office apartment,-18973.0,-3289,1,0,0,0,Laborers,1,0,51.98082191780822,-9.01095890410959
5089275,F,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-13592.0,-3504,1,0,1,1,Accountants,2,0,37.23835616438356,-9.6
5069066,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9743.0,-3093,1,0,0,0,Laborers,1,0,26.693150684931506,-8.473972602739726
5125542,M,N,N,0,180000.0,Working,Higher education,Married,With parents,-13484.0,-2417,1,1,1,0,High skill tech staff,2,0,36.942465753424656,-6.6219178082191785
5095033,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-15406.0,-1463,1,0,0,0,Drivers,2,0,42.20821917808219,-4.008219178082192
5142163,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11524.0,-2554,1,0,0,0,Sales staff,3,0,31.572602739726026,-6.997260273972603
5105291,F,N,N,0,112500.0,Working,Secondary / secondary special,Widow,With parents,-10240.0,-818,1,1,1,0,Core staff,1,0,28.054794520547944,-2.241095890410959
5116005,M,Y,Y,1,900000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-16923.0,-2537,1,0,0,0,High skill tech staff,3,0,46.364383561643834,-6.950684931506849
5045380,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,House / apartment,-15936.0,-1508,1,0,1,0,Managers,2,0,43.66027397260274,-4.131506849315069
5113057,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-14096.0,-1344,1,0,1,1,Accountants,1,0,38.61917808219178,-3.682191780821918
5148981,F,Y,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,-18095.0,-10364,1,0,0,0,High skill tech staff,2,0,49.57534246575342,-28.394520547945206
5010238,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16507.0,-4331,1,0,0,0,Drivers,2,0,45.224657534246575,-11.865753424657534
5050724,F,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,-12845.0,-2296,1,1,1,0,Accountants,2,0,35.19178082191781,-6.2904109589041095
5142781,M,Y,N,2,157500.0,Working,Secondary / secondary special,Separated,With parents,-13979.0,-1626,1,0,0,0,Laborers,3,0,38.298630136986304,-4.454794520547945
5114643,F,Y,N,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,-13546.0,-2142,1,0,0,0,Laborers,1,0,37.11232876712329,-5.868493150684931
5087536,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9874.0,-1928,1,0,1,0,Laborers,1,0,27.052054794520547,-5.282191780821917
5053744,F,N,Y,0,360000.0,State servant,Higher education,Married,House / apartment,-16182.0,-3163,1,0,1,0,Managers,2,0,44.33424657534247,-8.665753424657535
5118560,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16849.0,-2896,1,0,1,0,Cooking staff,1,0,46.16164383561644,-7.934246575342466
5054496,F,Y,Y,0,225000.0,Commercial associate,Higher education,Separated,House / apartment,-12102.0,-1185,1,0,0,0,Waiters/barmen staff,1,0,33.156164383561645,-3.2465753424657535
5033895,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,-11296.0,-1670,1,0,0,0,Core staff,4,0,30.947945205479453,-4.575342465753424
5033659,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19103.0,-3670,1,0,0,0,Laborers,2,0,52.33698630136986,-10.054794520547945
5056237,F,N,Y,0,40500.0,Working,Secondary / secondary special,Married,House / apartment,-12729.0,-4936,1,1,0,0,Cleaning staff,2,0,34.87397260273973,-13.523287671232877
5135863,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,-12226.0,-596,1,0,0,0,Sales staff,4,0,33.49589041095891,-1.632876712328767
5050793,F,N,N,0,315000.0,State servant,Higher education,Married,House / apartment,-21247.0,-6648,1,0,0,0,Core staff,2,0,58.21095890410959,-18.213698630136985
5091057,F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-15438.0,-2197,1,0,0,1,Secretaries,4,0,42.295890410958904,-6.019178082191781
5118545,F,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18279.0,-1741,1,0,1,0,Sales staff,2,0,50.07945205479452,-4.76986301369863
5024592,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,With parents,-8893.0,-1615,1,1,0,0,Drivers,2,0,24.364383561643837,-4.424657534246576
5125804,F,N,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-18340.0,-2052,1,0,0,1,Laborers,1,0,50.24657534246575,-5.6219178082191785
5142448,M,Y,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,-16040.342070773264,-1444,1,0,0,0,Managers,2,0,43.94614265965278,-3.956164383561644
5033728,F,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13666.0,-2089,1,1,1,0,Core staff,3,0,37.441095890410956,-5.723287671232876
5149327,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,-18838.0,-5981,1,0,0,0,Managers,2,0,51.61095890410959,-16.386301369863013
5024033,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,With parents,-14612.0,-397,1,0,0,0,Core staff,4,0,40.032876712328765,-1.0876712328767124
5113841,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-8961.0,-923,1,1,0,1,Core staff,2,0,24.55068493150685,-2.5287671232876714
5022918,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-12195.0,-2592,1,0,1,0,Managers,1,0,33.41095890410959,-7.101369863013699
5142649,M,Y,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17575.0,-2234,1,0,1,0,Laborers,2,0,48.15068493150685,-6.120547945205479
5048276,F,Y,N,1,112500.0,Working,Higher education,Single / not married,House / apartment,-10028.0,-1618,1,0,0,0,Core staff,2,0,27.473972602739725,-4.432876712328767
5022612,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10144.0,-825,1,0,0,0,Laborers,3,0,27.791780821917808,-2.26027397260274
5028446,F,Y,Y,0,162000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18071.0,-2822,1,0,0,0,Laborers,1,0,49.50958904109589,-7.7315068493150685
5113556,M,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18318.0,-923,1,0,1,1,Drivers,2,0,50.18630136986302,-2.5287671232876714
5091894,M,N,N,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-10192.0,-1600,1,0,0,0,Sales staff,1,0,27.923287671232877,-4.383561643835616
5025181,F,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-22829.0,-2558,1,0,0,0,High skill tech staff,1,0,62.54520547945206,-7.008219178082192
5091795,F,Y,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15179.0,-991,1,0,0,0,Laborers,3,0,41.586301369863016,-2.7150684931506848
5068511,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15875.0,-2758,1,1,1,0,Core staff,2,0,43.49315068493151,-7.556164383561644
5036926,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11907.0,-2988,1,1,1,1,Core staff,2,0,32.62191780821918,-8.186301369863013
5114138,F,N,N,2,180000.0,State servant,Secondary / secondary special,Married,Office apartment,-11176.0,-2904,1,1,0,0,Laborers,4,0,30.61917808219178,-7.956164383561644
5052883,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17915.0,-3366,1,0,0,0,Drivers,2,0,49.082191780821915,-9.221917808219178
5068019,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15438.0,-3377,1,0,0,0,Laborers,2,0,42.295890410958904,-9.252054794520548
5146024,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-11089.0,-3902,1,0,1,0,Core staff,2,0,30.38082191780822,-10.69041095890411
5036093,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21694.0,-3202,1,1,0,0,Security staff,2,0,59.43561643835616,-8.772602739726027
5068339,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-10101.0,-505,1,1,1,0,Laborers,2,0,27.673972602739727,-1.3835616438356164
5105185,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16165.0,-848,1,1,0,0,Laborers,2,0,44.28767123287671,-2.3232876712328765
5117216,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107.0,-1953,1,0,0,0,Core staff,2,0,30.43013698630137,-5.35068493150685
5089632,F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-16188.0,-309,1,1,1,1,Sales staff,2,0,44.35068493150685,-0.8465753424657534
5100464,M,Y,Y,1,315000.0,Working,Higher education,Married,House / apartment,-17318.0,-552,1,0,1,0,Laborers,3,0,47.446575342465756,-1.5123287671232877
5028930,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17202.0,-1787,1,0,0,0,Sales staff,2,0,47.12876712328767,-4.895890410958904
5116643,F,N,Y,0,261000.0,Working,Secondary / secondary special,Married,House / apartment,-20047.0,-2559,1,0,0,0,Laborers,2,0,54.92328767123288,-7.010958904109589
5091766,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-17454.0,-2361,1,0,0,0,Laborers,2,0,47.81917808219178,-6.468493150684932
5067961,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,-22111.0,-3854,1,0,0,0,Managers,2,0,60.57808219178082,-10.558904109589042
5033814,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13153.0,-1182,1,0,0,0,Laborers,2,0,36.035616438356165,-3.2383561643835614
5113847,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-19890.0,-2384,1,1,0,0,High skill tech staff,1,0,54.49315068493151,-6.531506849315068
5142239,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,-16421.0,-8230,1,0,0,0,Managers,2,0,44.989041095890414,-22.54794520547945
5126308,F,N,N,0,112500.0,Working,Higher education,Single / not married,Co-op apartment,-12788.0,-531,1,1,1,0,Core staff,1,0,35.035616438356165,-1.4547945205479451
5142118,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,-18093.0,-2493,1,0,0,0,Managers,3,0,49.56986301369863,-6.83013698630137
5068196,M,Y,Y,0,173250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16273.0,-2362,1,1,0,0,Drivers,2,0,44.583561643835615,-6.471232876712329
5068692,M,N,Y,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11819.0,-962,1,0,0,0,Laborers,1,0,32.38082191780822,-2.6356164383561644
5085780,M,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17995.0,-4034,1,0,0,0,Managers,2,0,49.3013698630137,-11.052054794520547
5096095,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10728.0,-1619,1,1,1,0,Accountants,3,0,29.39178082191781,-4.435616438356164
5053173,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16712.0,-2393,1,0,0,0,Core staff,2,0,45.78630136986301,-6.556164383561644
5074735,M,Y,Y,2,216000.0,State servant,Higher education,Married,House / apartment,-11121.0,-2565,1,0,0,0,High skill tech staff,4,0,30.46849315068493,-7.027397260273973
5146410,M,N,Y,0,211500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10072.0,-1101,1,1,1,0,Core staff,1,0,27.594520547945205,-3.0164383561643837
5054097,M,Y,N,2,202500.0,Working,Higher education,Married,House / apartment,-11736.0,-727,1,0,0,0,Drivers,4,0,32.153424657534245,-1.9917808219178081
5050975,F,N,N,1,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-15964.0,-7591,1,0,0,0,Core staff,2,0,43.73698630136986,-20.797260273972604
5068340,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-10101.0,-505,1,1,1,0,Laborers,2,0,27.673972602739727,-1.3835616438356164
5037254,M,N,N,0,166500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8401.0,-450,1,0,0,1,Laborers,1,0,23.016438356164382,-1.2328767123287672
5091921,F,N,Y,2,72000.0,Working,Secondary / secondary special,Married,House / apartment,-15368.0,-5496,1,1,1,0,Medicine staff,4,0,42.104109589041094,-15.057534246575342
5139729,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20463.0,-2319,1,0,0,0,Cleaning staff,2,0,56.06301369863014,-6.353424657534247
5117605,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-14098.0,-2257,1,0,0,0,Core staff,2,0,38.62465753424657,-6.183561643835616
5066465,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-16211.0,-1406,1,0,0,0,Laborers,1,0,44.413698630136984,-3.852054794520548
5117254,F,Y,Y,0,207000.0,State servant,Higher education,Married,House / apartment,-22398.0,-3506,1,0,0,0,Medicine staff,2,0,61.364383561643834,-9.605479452054794
5117551,M,Y,N,1,148500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12930.0,-2865,1,1,1,0,Drivers,3,0,35.42465753424658,-7.8493150684931505
5028802,F,N,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15766.0,-1086,1,0,0,0,Laborers,4,0,43.1945205479452,-2.9753424657534246
5088279,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-20075.0,-7013,1,1,1,0,Sales staff,2,0,55.0,-19.213698630136985
5079141,F,N,Y,2,67500.0,Working,Secondary / secondary special,Separated,House / apartment,-13868.0,-3008,1,1,0,0,Sales staff,3,0,37.99452054794521,-8.241095890410959
5010218,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17532.0,-8044,1,0,0,0,Medicine staff,3,0,48.032876712328765,-22.03835616438356
5112870,M,Y,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-20998.0,-2932,1,0,1,0,Laborers,3,0,57.52876712328767,-8.032876712328767
5046191,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-17280.0,-565,1,1,0,0,Managers,4,0,47.342465753424655,-1.547945205479452
5094884,M,N,Y,0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-10363.0,-1282,1,0,0,0,Managers,1,0,28.39178082191781,-3.5123287671232877
5146296,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-18029.0,-3902,1,1,0,0,Security staff,2,0,49.394520547945206,-10.69041095890411
